Chr	Position	ModStatus	Status
25s	3371	Unm	Unm
25s	3372	Unm	Unm
25s	3373	Unm	Unm
25s	3374	Unm	Unm
25s	3375	Unm	Unm
25s	3376	Unm	Unm
25s	3377	Unm	Unm
25s	3378	Unm	Unm
25s	3379	Unm	Unm
25s	3380	Unm	Unm
25s	3381	Unm	Unm
25s	3382	Unm	Unm
25s	3383	Unm	Unm
25s	3384	Unm	Unm
25s	3385	Unm	Unm
25s	3386	Unm	Unm
25s	3387	Unm	Unm
25s	3388	Unm	Unm
25s	3389	Unm	Unm
25s	3390	Unm	Unm
25s	3391	Unm	Unm
25s	3392	Unm	Unm
25s	3393	Unm	Unm
25s	3394	Unm	Unm
25s	3395	Unm	Unm
25s	3396	Unm	Unm
5.8s	1	Unm	Unm
5.8s	2	Unm	Unm
5.8s	3	Unm	Unm
5.8s	4	Unm	Unm
5.8s	5	Unm	Unm
5.8s	6	Unm	Unm
5.8s	7	Unm	Unm
5.8s	8	Unm	Unm
5.8s	9	Unm	Unm
5.8s	10	Unm	Unm
5.8s	11	Unm	Unm
5.8s	12	Unm	Unm
5.8s	13	Unm	Unm
5.8s	14	Unm	Unm
5.8s	15	Unm	Unm
5.8s	16	Unm	Unm
5.8s	17	Unm	Unm
5.8s	18	Unm	Unm
5.8s	19	Unm	Unm
5.8s	20	Unm	Unm
5.8s	21	Unm	Unm
5.8s	22	Unm	Unm
5.8s	23	Unm	Unm
5.8s	24	Unm	Unm
5.8s	25	Unm	Unm
5.8s	26	Unm	Unm
5.8s	27	Unm	Unm
5.8s	28	Unm	Unm
5.8s	29	Unm	Unm
5.8s	30	Unm	Unm
5.8s	31	Unm	Unm
5.8s	32	Unm	Unm
5.8s	33	Unm	Unm
5.8s	34	Unm	Unm
5.8s	35	Unm	Unm
5.8s	36	Unm	Unm
5.8s	37	Unm	Unm
5.8s	38	Unm	Unm
5.8s	39	Unm	Unm
5.8s	40	Unm	Unm
5.8s	41	Unm	Unm
5.8s	42	Unm	Unm
5.8s	43	Unm	Unm
5.8s	44	Unm	Unm
5.8s	45	Unm	Unm
5.8s	46	Unm	Unm
5.8s	47	Unm	Unm
5.8s	48	Unm	Unm
5.8s	49	Unm	Unm
5.8s	50	Unm	Unm
5.8s	51	Unm	Unm
5.8s	52	Unm	Unm
5.8s	53	Unm	Unm
5.8s	54	Unm	Unm
5.8s	55	Unm	Unm
5.8s	56	Unm	Unm
5.8s	57	Unm	Unm
5.8s	58	Unm	Unm
5.8s	59	Unm	Unm
5.8s	60	Unm	Unm
5.8s	61	Unm	Unm
5.8s	62	Unm	Unm
5.8s	63	Unm	Unm
5.8s	64	Unm	Unm
5.8s	65	Unm	Unm
5.8s	66	Unm	Unm
5.8s	67	Unm	Unm
5.8s	68	Unm	Unm
5.8s	69	Unm	Unm
5.8s	70	Unm	Unm
5.8s	71	Unm	NA
5.8s	72	Unm	NA
5.8s	73	Y	Y
5.8s	74	Unm	NA
5.8s	75	Unm	NA
5.8s	76	Unm	Unm
5.8s	77	Unm	Unm
5.8s	78	Unm	Unm
5.8s	79	Unm	Unm
5.8s	80	Unm	Unm
5.8s	81	Unm	Unm
5.8s	82	Unm	Unm
5.8s	83	Unm	Unm
5.8s	84	Unm	Unm
5.8s	85	Unm	Unm
5.8s	86	Unm	Unm
5.8s	87	Unm	Unm
5.8s	88	Unm	Unm
5.8s	89	Unm	Unm
5.8s	90	Unm	Unm
5.8s	91	Unm	Unm
5.8s	92	Unm	Unm
5.8s	93	Unm	Unm
5.8s	94	Unm	Unm
5.8s	95	Unm	Unm
5.8s	96	Unm	Unm
5.8s	97	Unm	Unm
5.8s	98	Unm	Unm
5.8s	99	Unm	Unm
5.8s	100	Unm	Unm
5.8s	101	Unm	Unm
5.8s	102	Unm	Unm
5.8s	103	Unm	Unm
5.8s	104	Unm	Unm
5.8s	105	Unm	Unm
5.8s	106	Unm	Unm
5.8s	107	Unm	Unm
5.8s	108	Unm	Unm
5.8s	109	Unm	Unm
5.8s	110	Unm	Unm
5.8s	111	Unm	Unm
5.8s	112	Unm	Unm
5.8s	113	Unm	Unm
5.8s	114	Unm	Unm
5.8s	115	Unm	Unm
5.8s	116	Unm	Unm
5.8s	117	Unm	Unm
5.8s	118	Unm	Unm
5.8s	119	Unm	Unm
5.8s	120	Unm	Unm
5.8s	121	Unm	Unm
5.8s	122	Unm	Unm
5.8s	123	Unm	Unm
5.8s	124	Unm	Unm
5.8s	125	Unm	Unm
5.8s	126	Unm	Unm
5.8s	127	Unm	Unm
5.8s	128	Unm	Unm
5.8s	129	Unm	Unm
5.8s	130	Unm	Unm
5.8s	131	Unm	Unm
5.8s	132	Unm	Unm
5.8s	133	Unm	Unm
5.8s	134	Unm	Unm
5.8s	135	Unm	Unm
5.8s	136	Unm	Unm
5.8s	137	Unm	Unm
5.8s	138	Unm	Unm
5.8s	139	Unm	Unm
5.8s	140	Unm	Unm
5.8s	141	Unm	Unm
5.8s	142	Unm	Unm
5.8s	143	Unm	Unm
5.8s	144	Unm	Unm
5.8s	145	Unm	Unm
5.8s	146	Unm	Unm
5.8s	147	Unm	Unm
5.8s	148	Unm	Unm
5.8s	149	Unm	Unm
5.8s	150	Unm	Unm
5.8s	151	Unm	Unm
5.8s	152	Unm	Unm
5.8s	153	Unm	Unm
5.8s	154	Unm	Unm
5.8s	155	Unm	Unm
5.8s	156	Unm	Unm
5.8s	157	Unm	Unm
5.8s	158	Unm	Unm
5s	1	Unm	Unm
5s	2	Unm	Unm
5s	3	Unm	Unm
5s	4	Unm	Unm
5s	5	Unm	Unm
5s	6	Unm	Unm
5s	7	Unm	Unm
5s	8	Unm	Unm
5s	9	Unm	Unm
5s	10	Unm	Unm
5s	11	Unm	Unm
5s	12	Unm	Unm
5s	13	Unm	Unm
5s	14	Unm	Unm
5s	15	Unm	Unm
5s	16	Unm	Unm
5s	17	Unm	Unm
5s	18	Unm	Unm
5s	19	Unm	Unm
5s	20	Unm	Unm
5s	21	Unm	Unm
5s	22	Unm	Unm
5s	23	Unm	Unm
5s	24	Unm	Unm
5s	25	Unm	Unm
5s	26	Unm	Unm
5s	27	Unm	Unm
5s	28	Unm	Unm
5s	29	Unm	Unm
5s	30	Unm	Unm
5s	31	Unm	Unm
5s	32	Unm	Unm
5s	33	Unm	Unm
5s	34	Unm	Unm
5s	35	Unm	Unm
5s	36	Unm	Unm
5s	37	Unm	Unm
5s	38	Unm	Unm
5s	39	Unm	Unm
5s	40	Unm	Unm
5s	41	Unm	Unm
5s	42	Unm	Unm
5s	43	Unm	Unm
5s	44	Unm	Unm
5s	45	Unm	Unm
5s	46	Unm	Unm
5s	47	Unm	Unm
5s	48	Unm	NA
5s	49	Unm	NA
5s	50	Y	Y
5s	51	Unm	NA
5s	52	Unm	NA
5s	53	Unm	Unm
5s	54	Unm	Unm
5s	55	Unm	Unm
5s	56	Unm	Unm
5s	57	Unm	Unm
5s	58	Unm	Unm
5s	59	Unm	Unm
5s	60	Unm	Unm
5s	61	Unm	Unm
5s	62	Unm	Unm
5s	63	Unm	Unm
5s	64	Unm	Unm
5s	65	Unm	Unm
5s	66	Unm	Unm
5s	67	Unm	Unm
5s	68	Unm	Unm
5s	69	Unm	Unm
5s	70	Unm	Unm
5s	71	Unm	Unm
5s	72	Unm	Unm
5s	73	Unm	Unm
5s	74	Unm	Unm
5s	75	Unm	Unm
5s	76	Unm	Unm
5s	77	Unm	Unm
5s	78	Unm	Unm
5s	79	Unm	Unm
5s	80	Unm	Unm
5s	81	Unm	Unm
5s	82	Unm	Unm
5s	83	Unm	Unm
5s	84	Unm	Unm
5s	85	Unm	Unm
5s	86	Unm	Unm
5s	87	Unm	Unm
5s	88	Unm	Unm
5s	89	Unm	Unm
5s	90	Unm	Unm
5s	91	Unm	Unm
5s	92	Unm	Unm
5s	93	Unm	Unm
5s	94	Unm	Unm
5s	95	Unm	Unm
5s	96	Unm	Unm
5s	97	Unm	Unm
5s	98	Unm	Unm
5s	99	Unm	Unm
5s	100	Unm	Unm
5s	101	Unm	Unm
5s	102	Unm	Unm
5s	103	Unm	Unm
5s	104	Unm	Unm
5s	105	Unm	Unm
5s	106	Unm	Unm
5s	107	Unm	Unm
5s	108	Unm	Unm
5s	109	Unm	Unm
5s	110	Unm	Unm
5s	111	Unm	Unm
5s	112	Unm	Unm
5s	113	Unm	Unm
5s	114	Unm	Unm
5s	115	Unm	Unm
5s	116	Unm	Unm
5s	117	Unm	Unm
5s	118	Unm	Unm
5s	119	Unm	Unm
5s	120	Unm	Unm
5s	121	Unm	Unm
15s	1	Unm	Unm
15s	2	Unm	Unm
15s	3	Unm	Unm
15s	4	Unm	Unm
15s	5	Unm	Unm
15s	6	Unm	Unm
15s	7	Unm	Unm
15s	8	Unm	Unm
15s	9	Unm	Unm
15s	10	Unm	Unm
15s	11	Unm	Unm
15s	12	Unm	Unm
15s	13	Unm	Unm
15s	14	Unm	Unm
15s	15	Unm	Unm
15s	16	Unm	Unm
15s	17	Unm	Unm
15s	18	Unm	Unm
15s	19	Unm	Unm
15s	20	Unm	Unm
15s	21	Unm	Unm
15s	22	Unm	Unm
15s	23	Unm	Unm
15s	24	Unm	Unm
15s	25	Unm	Unm
15s	26	Unm	Unm
15s	27	Unm	Unm
15s	28	Unm	Unm
15s	29	Unm	Unm
15s	30	Unm	Unm
15s	31	Unm	Unm
15s	32	Unm	Unm
15s	33	Unm	Unm
15s	34	Unm	Unm
15s	35	Unm	Unm
15s	36	Unm	Unm
15s	37	Unm	Unm
15s	38	Unm	Unm
15s	39	Unm	Unm
15s	40	Unm	Unm
15s	41	Unm	Unm
15s	42	Unm	Unm
15s	43	Unm	Unm
15s	44	Unm	Unm
15s	45	Unm	Unm
15s	46	Unm	Unm
15s	47	Unm	Unm
15s	48	Unm	Unm
15s	49	Unm	Unm
15s	50	Unm	Unm
15s	51	Unm	Unm
15s	52	Unm	Unm
15s	53	Unm	Unm
15s	54	Unm	Unm
15s	55	Unm	Unm
15s	56	Unm	Unm
15s	57	Unm	Unm
15s	58	Unm	Unm
15s	59	Unm	Unm
15s	60	Unm	Unm
15s	61	Unm	Unm
15s	62	Unm	Unm
15s	63	Unm	Unm
15s	64	Unm	Unm
15s	65	Unm	Unm
15s	66	Unm	Unm
15s	67	Unm	Unm
15s	68	Unm	Unm
15s	69	Unm	Unm
15s	70	Unm	Unm
15s	71	Unm	Unm
15s	72	Unm	Unm
15s	73	Unm	Unm
15s	74	Unm	Unm
15s	75	Unm	Unm
15s	76	Unm	Unm
15s	77	Unm	Unm
15s	78	Unm	Unm
15s	79	Unm	Unm
15s	80	Unm	Unm
15s	81	Unm	Unm
15s	82	Unm	Unm
15s	83	Unm	Unm
15s	84	Unm	Unm
15s	85	Unm	Unm
15s	86	Unm	Unm
15s	87	Unm	Unm
15s	88	Unm	Unm
15s	89	Unm	Unm
15s	90	Unm	Unm
15s	91	Unm	Unm
15s	92	Unm	Unm
15s	93	Unm	Unm
15s	94	Unm	Unm
15s	95	Unm	Unm
15s	96	Unm	Unm
15s	97	Unm	Unm
15s	98	Unm	Unm
15s	99	Unm	Unm
15s	100	Unm	Unm
15s	101	Unm	Unm
15s	102	Unm	Unm
15s	103	Unm	Unm
15s	104	Unm	Unm
15s	105	Unm	Unm
15s	106	Unm	Unm
15s	107	Unm	Unm
15s	108	Unm	Unm
15s	109	Unm	Unm
15s	110	Unm	Unm
15s	111	Unm	Unm
15s	112	Unm	Unm
15s	113	Unm	Unm
15s	114	Unm	Unm
15s	115	Unm	Unm
15s	116	Unm	Unm
15s	117	Unm	Unm
15s	118	Unm	Unm
15s	119	Unm	Unm
15s	120	Unm	Unm
15s	121	Unm	Unm
15s	122	Unm	Unm
15s	123	Unm	Unm
15s	124	Unm	Unm
15s	125	Unm	Unm
15s	126	Unm	Unm
15s	127	Unm	Unm
15s	128	Unm	Unm
15s	129	Unm	Unm
15s	130	Unm	Unm
15s	131	Unm	Unm
15s	132	Unm	Unm
15s	133	Unm	Unm
15s	134	Unm	Unm
15s	135	Unm	Unm
15s	136	Unm	Unm
15s	137	Unm	Unm
15s	138	Unm	Unm
15s	139	Unm	Unm
15s	140	Unm	Unm
15s	141	Unm	Unm
15s	142	Unm	Unm
15s	143	Unm	Unm
15s	144	Unm	Unm
15s	145	Unm	Unm
15s	146	Unm	Unm
15s	147	Unm	Unm
15s	148	Unm	Unm
15s	149	Unm	Unm
15s	150	Unm	Unm
15s	151	Unm	Unm
15s	152	Unm	Unm
15s	153	Unm	Unm
15s	154	Unm	Unm
15s	155	Unm	Unm
15s	156	Unm	Unm
15s	157	Unm	Unm
15s	158	Unm	Unm
15s	159	Unm	Unm
15s	160	Unm	Unm
15s	161	Unm	Unm
15s	162	Unm	Unm
15s	163	Unm	Unm
15s	164	Unm	Unm
15s	165	Unm	Unm
15s	166	Unm	Unm
15s	167	Unm	Unm
15s	168	Unm	Unm
15s	169	Unm	Unm
15s	170	Unm	Unm
15s	171	Unm	Unm
15s	172	Unm	Unm
15s	173	Unm	Unm
15s	174	Unm	Unm
15s	175	Unm	Unm
15s	176	Unm	Unm
15s	177	Unm	Unm
15s	178	Unm	Unm
15s	179	Unm	Unm
15s	180	Unm	Unm
15s	181	Unm	Unm
15s	182	Unm	Unm
15s	183	Unm	Unm
15s	184	Unm	Unm
15s	185	Unm	Unm
15s	186	Unm	Unm
15s	187	Unm	Unm
15s	188	Unm	Unm
15s	189	Unm	Unm
15s	190	Unm	Unm
15s	191	Unm	Unm
15s	192	Unm	Unm
15s	193	Unm	Unm
15s	194	Unm	Unm
15s	195	Unm	Unm
15s	196	Unm	Unm
15s	197	Unm	Unm
15s	198	Unm	Unm
15s	199	Unm	Unm
15s	200	Unm	Unm
15s	201	Unm	Unm
15s	202	Unm	Unm
15s	203	Unm	Unm
15s	204	Unm	Unm
15s	205	Unm	Unm
15s	206	Unm	Unm
15s	207	Unm	Unm
15s	208	Unm	Unm
15s	209	Unm	Unm
15s	210	Unm	Unm
15s	211	Unm	Unm
15s	212	Unm	Unm
15s	213	Unm	Unm
15s	214	Unm	Unm
15s	215	Unm	Unm
15s	216	Unm	Unm
15s	217	Unm	Unm
15s	218	Unm	Unm
15s	219	Unm	Unm
15s	220	Unm	Unm
15s	221	Unm	Unm
15s	222	Unm	Unm
15s	223	Unm	Unm
15s	224	Unm	Unm
15s	225	Unm	Unm
15s	226	Unm	Unm
15s	227	Unm	Unm
15s	228	Unm	Unm
15s	229	Unm	Unm
15s	230	Unm	Unm
15s	231	Unm	Unm
15s	232	Unm	Unm
15s	233	Unm	Unm
15s	234	Unm	Unm
15s	235	Unm	Unm
15s	236	Unm	Unm
15s	237	Unm	Unm
15s	238	Unm	Unm
15s	239	Unm	Unm
15s	240	Unm	Unm
15s	241	Unm	Unm
15s	242	Unm	Unm
15s	243	Unm	Unm
15s	244	Unm	Unm
15s	245	Unm	Unm
15s	246	Unm	Unm
15s	247	Unm	Unm
15s	248	Unm	Unm
15s	249	Unm	Unm
15s	250	Unm	Unm
15s	251	Unm	Unm
15s	252	Unm	Unm
15s	253	Unm	Unm
15s	254	Unm	Unm
15s	255	Unm	Unm
15s	256	Unm	Unm
15s	257	Unm	Unm
15s	258	Unm	Unm
15s	259	Unm	Unm
15s	260	Unm	Unm
15s	261	Unm	Unm
15s	262	Unm	Unm
15s	263	Unm	Unm
15s	264	Unm	Unm
15s	265	Unm	Unm
15s	266	Unm	Unm
15s	267	Unm	Unm
15s	268	Unm	Unm
15s	269	Unm	Unm
15s	270	Unm	Unm
15s	271	Unm	Unm
15s	272	Unm	Unm
15s	273	Unm	Unm
15s	274	Unm	Unm
15s	275	Unm	Unm
15s	276	Unm	Unm
15s	277	Unm	Unm
15s	278	Unm	Unm
15s	279	Unm	Unm
15s	280	Unm	Unm
15s	281	Unm	Unm
15s	282	Unm	Unm
15s	283	Unm	Unm
15s	284	Unm	Unm
15s	285	Unm	Unm
15s	286	Unm	Unm
15s	287	Unm	Unm
15s	288	Unm	Unm
15s	289	Unm	Unm
15s	290	Unm	Unm
15s	291	Unm	Unm
15s	292	Unm	Unm
15s	293	Unm	Unm
15s	294	Unm	Unm
15s	295	Unm	Unm
15s	296	Unm	Unm
15s	297	Unm	Unm
15s	298	Unm	Unm
15s	299	Unm	Unm
15s	300	Unm	Unm
15s	301	Unm	Unm
15s	302	Unm	Unm
15s	303	Unm	Unm
15s	304	Unm	Unm
15s	305	Unm	Unm
15s	306	Unm	Unm
15s	307	Unm	Unm
15s	308	Unm	Unm
15s	309	Unm	Unm
15s	310	Unm	Unm
15s	311	Unm	Unm
15s	312	Unm	Unm
15s	313	Unm	Unm
15s	314	Unm	Unm
15s	315	Unm	Unm
15s	316	Unm	Unm
15s	317	Unm	Unm
15s	318	Unm	Unm
15s	319	Unm	Unm
15s	320	Unm	Unm
15s	321	Unm	Unm
15s	322	Unm	Unm
15s	323	Unm	Unm
15s	324	Unm	Unm
15s	325	Unm	Unm
15s	326	Unm	Unm
15s	327	Unm	Unm
15s	328	Unm	Unm
15s	329	Unm	Unm
15s	330	Unm	Unm
15s	331	Unm	Unm
15s	332	Unm	Unm
15s	333	Unm	Unm
15s	334	Unm	Unm
15s	335	Unm	Unm
15s	336	Unm	Unm
15s	337	Unm	Unm
15s	338	Unm	Unm
15s	339	Unm	Unm
15s	340	Unm	Unm
15s	341	Unm	Unm
15s	342	Unm	Unm
15s	343	Unm	Unm
15s	344	Unm	Unm
15s	345	Unm	Unm
15s	346	Unm	Unm
15s	347	Unm	Unm
15s	348	Unm	Unm
15s	349	Unm	Unm
15s	350	Unm	Unm
15s	351	Unm	Unm
15s	352	Unm	Unm
15s	353	Unm	Unm
15s	354	Unm	Unm
15s	355	Unm	Unm
15s	356	Unm	Unm
15s	357	Unm	Unm
15s	358	Unm	Unm
15s	359	Unm	Unm
15s	360	Unm	Unm
15s	361	Unm	Unm
15s	362	Unm	Unm
15s	363	Unm	Unm
15s	364	Unm	Unm
15s	365	Unm	Unm
15s	366	Unm	Unm
15s	367	Unm	Unm
15s	368	Unm	Unm
15s	369	Unm	Unm
15s	370	Unm	Unm
15s	371	Unm	Unm
15s	372	Unm	Unm
15s	373	Unm	Unm
15s	374	Unm	Unm
15s	375	Unm	Unm
15s	376	Unm	Unm
15s	377	Unm	Unm
15s	378	Unm	Unm
15s	379	Unm	Unm
15s	380	Unm	Unm
15s	381	Unm	Unm
15s	382	Unm	Unm
15s	383	Unm	Unm
15s	384	Unm	Unm
15s	385	Unm	Unm
15s	386	Unm	Unm
15s	387	Unm	Unm
15s	388	Unm	Unm
15s	389	Unm	Unm
15s	390	Unm	Unm
15s	391	Unm	Unm
15s	392	Unm	Unm
15s	393	Unm	Unm
15s	394	Unm	Unm
15s	395	Unm	Unm
15s	396	Unm	Unm
15s	397	Unm	Unm
15s	398	Unm	Unm
15s	399	Unm	Unm
15s	400	Unm	Unm
15s	401	Unm	Unm
15s	402	Unm	Unm
15s	403	Unm	Unm
15s	404	Unm	Unm
15s	405	Unm	Unm
15s	406	Unm	Unm
15s	407	Unm	Unm
15s	408	Unm	Unm
15s	409	Unm	Unm
15s	410	Unm	Unm
15s	411	Unm	Unm
15s	412	Unm	Unm
15s	413	Unm	Unm
15s	414	Unm	Unm
15s	415	Unm	Unm
15s	416	Unm	Unm
15s	417	Unm	Unm
15s	418	Unm	Unm
15s	419	Unm	Unm
15s	420	Unm	Unm
15s	421	Unm	Unm
15s	422	Unm	Unm
15s	423	Unm	Unm
15s	424	Unm	Unm
15s	425	Unm	Unm
15s	426	Unm	Unm
15s	427	Unm	Unm
15s	428	Unm	Unm
15s	429	Unm	Unm
15s	430	Unm	Unm
15s	431	Unm	Unm
15s	432	Unm	Unm
15s	433	Unm	Unm
15s	434	Unm	Unm
15s	435	Unm	Unm
15s	436	Unm	Unm
15s	437	Unm	Unm
15s	438	Unm	Unm
15s	439	Unm	Unm
15s	440	Unm	Unm
15s	441	Unm	Unm
15s	442	Unm	Unm
15s	443	Unm	Unm
15s	444	Unm	Unm
15s	445	Unm	Unm
15s	446	Unm	Unm
15s	447	Unm	Unm
15s	448	Unm	Unm
15s	449	Unm	Unm
15s	450	Unm	Unm
15s	451	Unm	Unm
15s	452	Unm	Unm
15s	453	Unm	Unm
15s	454	Unm	Unm
15s	455	Unm	Unm
15s	456	Unm	Unm
15s	457	Unm	Unm
15s	458	Unm	Unm
15s	459	Unm	Unm
15s	460	Unm	Unm
15s	461	Unm	Unm
15s	462	Unm	Unm
15s	463	Unm	Unm
15s	464	Unm	Unm
15s	465	Unm	Unm
15s	466	Unm	Unm
15s	467	Unm	Unm
15s	468	Unm	Unm
15s	469	Unm	Unm
15s	470	Unm	Unm
15s	471	Unm	Unm
15s	472	Unm	Unm
15s	473	Unm	Unm
15s	474	Unm	Unm
15s	475	Unm	Unm
15s	476	Unm	Unm
15s	477	Unm	Unm
15s	478	Unm	Unm
15s	479	Unm	Unm
15s	480	Unm	Unm
15s	481	Unm	Unm
15s	482	Unm	Unm
15s	483	Unm	Unm
15s	484	Unm	Unm
15s	485	Unm	Unm
15s	486	Unm	Unm
15s	487	Unm	Unm
15s	488	Unm	Unm
15s	489	Unm	Unm
15s	490	Unm	Unm
15s	491	Unm	Unm
15s	492	Unm	Unm
15s	493	Unm	Unm
15s	494	Unm	Unm
15s	495	Unm	Unm
15s	496	Unm	Unm
15s	497	Unm	Unm
15s	498	Unm	Unm
15s	499	Unm	Unm
15s	500	Unm	Unm
15s	501	Unm	Unm
15s	502	Unm	Unm
15s	503	Unm	Unm
15s	504	Unm	Unm
15s	505	Unm	Unm
15s	506	Unm	Unm
15s	507	Unm	Unm
15s	508	Unm	Unm
15s	509	Unm	Unm
15s	510	Unm	Unm
15s	511	Unm	Unm
15s	512	Unm	Unm
15s	513	Unm	Unm
15s	514	Unm	Unm
15s	515	Unm	Unm
15s	516	Unm	Unm
15s	517	Unm	Unm
15s	518	Unm	Unm
15s	519	Unm	Unm
15s	520	Unm	Unm
15s	521	Unm	Unm
15s	522	Unm	Unm
15s	523	Unm	Unm
15s	524	Unm	Unm
15s	525	Unm	Unm
15s	526	Unm	Unm
15s	527	Unm	Unm
15s	528	Unm	Unm
15s	529	Unm	Unm
15s	530	Unm	Unm
15s	531	Unm	Unm
15s	532	Unm	Unm
15s	533	Unm	Unm
15s	534	Unm	Unm
15s	535	Unm	Unm
15s	536	Unm	Unm
15s	537	Unm	Unm
15s	538	Unm	Unm
15s	539	Unm	Unm
15s	540	Unm	Unm
15s	541	Unm	Unm
15s	542	Unm	Unm
15s	543	Unm	Unm
15s	544	Unm	Unm
15s	545	Unm	Unm
15s	546	Unm	Unm
15s	547	Unm	Unm
15s	548	Unm	Unm
15s	549	Unm	Unm
15s	550	Unm	Unm
15s	551	Unm	Unm
15s	552	Unm	Unm
15s	553	Unm	Unm
15s	554	Unm	Unm
15s	555	Unm	Unm
15s	556	Unm	Unm
15s	557	Unm	Unm
15s	558	Unm	Unm
15s	559	Unm	Unm
15s	560	Unm	Unm
15s	561	Unm	Unm
15s	562	Unm	Unm
15s	563	Unm	Unm
15s	564	Unm	Unm
15s	565	Unm	Unm
15s	566	Unm	Unm
15s	567	Unm	Unm
15s	568	Unm	Unm
15s	569	Unm	Unm
15s	570	Unm	Unm
15s	571	Unm	Unm
15s	572	Unm	Unm
15s	573	Unm	Unm
15s	574	Unm	Unm
15s	575	Unm	Unm
15s	576	Unm	Unm
15s	577	Unm	Unm
15s	578	Unm	Unm
15s	579	Unm	Unm
15s	580	Unm	Unm
15s	581	Unm	Unm
15s	582	Unm	Unm
15s	583	Unm	Unm
15s	584	Unm	Unm
15s	585	Unm	Unm
15s	586	Unm	Unm
15s	587	Unm	Unm
15s	588	Unm	Unm
15s	589	Unm	Unm
15s	590	Unm	Unm
15s	591	Unm	Unm
15s	592	Unm	Unm
15s	593	Unm	Unm
15s	594	Unm	Unm
15s	595	Unm	Unm
15s	596	Unm	Unm
15s	597	Unm	Unm
15s	598	Unm	Unm
15s	599	Unm	Unm
15s	600	Unm	Unm
15s	601	Unm	Unm
15s	602	Unm	Unm
15s	603	Unm	Unm
15s	604	Unm	Unm
15s	605	Unm	Unm
15s	606	Unm	Unm
15s	607	Unm	Unm
15s	608	Unm	Unm
15s	609	Unm	Unm
15s	610	Unm	Unm
15s	611	Unm	Unm
15s	612	Unm	Unm
15s	613	Unm	Unm
15s	614	Unm	Unm
15s	615	Unm	Unm
15s	616	Unm	Unm
15s	617	Unm	Unm
15s	618	Unm	Unm
15s	619	Unm	Unm
15s	620	Unm	Unm
15s	621	Unm	Unm
15s	622	Unm	Unm
15s	623	Unm	Unm
15s	624	Unm	Unm
15s	625	Unm	Unm
15s	626	Unm	Unm
15s	627	Unm	Unm
15s	628	Unm	Unm
15s	629	Unm	Unm
15s	630	Unm	Unm
15s	631	Unm	Unm
15s	632	Unm	Unm
15s	633	Unm	Unm
15s	634	Unm	Unm
15s	635	Unm	Unm
15s	636	Unm	Unm
15s	637	Unm	Unm
15s	638	Unm	Unm
15s	639	Unm	Unm
15s	640	Unm	Unm
15s	641	Unm	Unm
15s	642	Unm	Unm
15s	643	Unm	Unm
15s	644	Unm	Unm
15s	645	Unm	Unm
15s	646	Unm	Unm
15s	647	Unm	Unm
15s	648	Unm	Unm
15s	649	Unm	Unm
15s	650	Unm	Unm
15s	651	Unm	Unm
15s	652	Unm	Unm
15s	653	Unm	Unm
15s	654	Unm	Unm
15s	655	Unm	Unm
15s	656	Unm	Unm
15s	657	Unm	Unm
15s	658	Unm	Unm
15s	659	Unm	Unm
15s	660	Unm	Unm
15s	661	Unm	Unm
15s	662	Unm	Unm
15s	663	Unm	Unm
15s	664	Unm	Unm
15s	665	Unm	Unm
15s	666	Unm	Unm
15s	667	Unm	Unm
15s	668	Unm	Unm
15s	669	Unm	Unm
15s	670	Unm	Unm
15s	671	Unm	Unm
15s	672	Unm	Unm
15s	673	Unm	Unm
15s	674	Unm	Unm
15s	675	Unm	Unm
15s	676	Unm	Unm
15s	677	Unm	Unm
15s	678	Unm	Unm
15s	679	Unm	Unm
15s	680	Unm	Unm
15s	681	Unm	Unm
15s	682	Unm	Unm
15s	683	Unm	Unm
15s	684	Unm	Unm
15s	685	Unm	Unm
15s	686	Unm	Unm
15s	687	Unm	Unm
15s	688	Unm	Unm
15s	689	Unm	Unm
15s	690	Unm	Unm
15s	691	Unm	Unm
15s	692	Unm	Unm
15s	693	Unm	Unm
15s	694	Unm	Unm
15s	695	Unm	Unm
15s	696	Unm	Unm
15s	697	Unm	Unm
15s	698	Unm	Unm
15s	699	Unm	Unm
15s	700	Unm	Unm
15s	701	Unm	Unm
15s	702	Unm	Unm
15s	703	Unm	Unm
15s	704	Unm	Unm
15s	705	Unm	Unm
15s	706	Unm	Unm
15s	707	Unm	Unm
15s	708	Unm	Unm
15s	709	Unm	Unm
15s	710	Unm	Unm
15s	711	Unm	Unm
15s	712	Unm	Unm
15s	713	Unm	Unm
15s	714	Unm	Unm
15s	715	Unm	Unm
15s	716	Unm	Unm
15s	717	Unm	Unm
15s	718	Unm	Unm
15s	719	Unm	Unm
15s	720	Unm	Unm
15s	721	Unm	Unm
15s	722	Unm	Unm
15s	723	Unm	Unm
15s	724	Unm	Unm
15s	725	Unm	Unm
15s	726	Unm	Unm
15s	727	Unm	Unm
15s	728	Unm	Unm
15s	729	Unm	Unm
15s	730	Unm	Unm
15s	731	Unm	Unm
15s	732	Unm	Unm
15s	733	Unm	Unm
15s	734	Unm	Unm
15s	735	Unm	Unm
15s	736	Unm	Unm
15s	737	Unm	Unm
15s	738	Unm	Unm
15s	739	Unm	Unm
15s	740	Unm	Unm
15s	741	Unm	Unm
15s	742	Unm	Unm
15s	743	Unm	Unm
15s	744	Unm	Unm
15s	745	Unm	Unm
